Imagen,Clase
datosTarea03Ejercicio2/train/calabacita_013_007.jpg,2
datosTarea03Ejercicio2/train/calabacita_013_008.jpg,2
datosTarea03Ejercicio2/train/calabacita_013_009.jpg,2
datosTarea03Ejercicio2/train/calabacita_013_010.jpg,2
datosTarea03Ejercicio2/train/calabacita_013_011.jpg,2
datosTarea03Ejercicio2/train/calabacita_013_012.jpg,2
datosTarea03Ejercicio2/train/calabacita_013_013.jpg,2
datosTarea03Ejercicio2/train/calabacita_013_014.jpg,2
datosTarea03Ejercicio2/train/calabacita_013_015.jpg,2
datosTarea03Ejercicio2/train/calabacita_013_016.jpg,2
datosTarea03Ejercicio2/train/calabacita_014_002.jpg,2
datosTarea03Ejercicio2/train/calabacita_014_003.jpg,2
datosTarea03Ejercicio2/train/calabacita_014_004.jpg,2
datosTarea03Ejercicio2/train/calabacita_014_005.jpg,2
datosTarea03Ejercicio2/train/calabacita_014_006.jpg,2
datosTarea03Ejercicio2/train/calabacita_014_007.jpg,2
datosTarea03Ejercicio2/train/calabacita_014_008.jpg,2
datosTarea03Ejercicio2/train/calabacita_014_009.jpg,2
datosTarea03Ejercicio2/train/calabacita_014_010.jpg,2
datosTarea03Ejercicio2/train/calabacita_014_011.jpg,2
datosTarea03Ejercicio2/train/calabacita_014_012.jpg,2
datosTarea03Ejercicio2/train/calabacita_014_013.jpg,2
datosTarea03Ejercicio2/train/calabacita_014_014.jpg,2
datosTarea03Ejercicio2/train/calabacita_014_015.jpg,2
datosTarea03Ejercicio2/train/calabacita_014_016.jpg,2
datosTarea03Ejercicio2/train/calabacita_015_002.jpg,2
datosTarea03Ejercicio2/train/calabacita_015_003.jpg,2
datosTarea03Ejercicio2/train/calabacita_015_004.jpg,2
datosTarea03Ejercicio2/train/calabacita_015_005.jpg,2
datosTarea03Ejercicio2/train/calabacita_015_006.jpg,2
datosTarea03Ejercicio2/train/calabacita_015_007.jpg,2
datosTarea03Ejercicio2/train/calabacita_015_008.jpg,2
datosTarea03Ejercicio2/train/calabacita_015_009.jpg,2
datosTarea03Ejercicio2/train/calabacita_015_010.jpg,2
datosTarea03Ejercicio2/train/calabacita_015_011.jpg,2
datosTarea03Ejercicio2/train/calabacita_015_012.jpg,2
datosTarea03Ejercicio2/train/calabacita_015_013.jpg,2
datosTarea03Ejercicio2/train/calabacita_015_014.jpg,2
datosTarea03Ejercicio2/train/calabacita_015_015.jpg,2
datosTarea03Ejercicio2/train/calabacita_019_002.jpg,2
datosTarea03Ejercicio2/train/calabacita_019_009.jpg,2
datosTarea03Ejercicio2/train/calabacita_019_010.jpg,2
datosTarea03Ejercicio2/train/calabacita_019_011.jpg,2
datosTarea03Ejercicio2/train/calabacita_019_012.jpg,2
datosTarea03Ejercicio2/train/calabacita_019_013.jpg,2
datosTarea03Ejercicio2/train/calabacita_019_015.jpg,2
datosTarea03Ejercicio2/train/chilePob_001_003.jpg,3
datosTarea03Ejercicio2/train/chilePob_001_004.jpg,3
datosTarea03Ejercicio2/train/chilePob_001_005.jpg,3
datosTarea03Ejercicio2/train/chilePob_001_006.jpg,3
datosTarea03Ejercicio2/train/chilePob_001_007.jpg,3
datosTarea03Ejercicio2/train/chilePob_001_008.jpg,3
datosTarea03Ejercicio2/train/chilePob_001_009.jpg,3
datosTarea03Ejercicio2/train/chilePob_001_010.jpg,3
datosTarea03Ejercicio2/train/chilePob_001_011.jpg,3
datosTarea03Ejercicio2/train/chilePob_001_012.jpg,3
datosTarea03Ejercicio2/train/chilePob_001_013.jpg,3
datosTarea03Ejercicio2/train/chilePob_001_014.jpg,3
datosTarea03Ejercicio2/train/chilePob_001_015.jpg,3
datosTarea03Ejercicio2/train/chilePob_001_016.jpg,3
datosTarea03Ejercicio2/train/chilePob_001_017.jpg,3
datosTarea03Ejercicio2/train/chilePob_001_018.jpg,3
datosTarea03Ejercicio2/train/chilePob_001_019.jpg,3
datosTarea03Ejercicio2/train/chilePob_001_020.jpg,3
datosTarea03Ejercicio2/train/chilePob_001_021.jpg,3
datosTarea03Ejercicio2/train/chilePob_001_022.jpg,3
datosTarea03Ejercicio2/train/chilePob_002_002.jpg,3
datosTarea03Ejercicio2/train/chilePob_002_003.jpg,3
datosTarea03Ejercicio2/train/chilePob_002_004.jpg,3
datosTarea03Ejercicio2/train/chilePob_002_005.jpg,3
datosTarea03Ejercicio2/train/chilePob_002_006.jpg,3
datosTarea03Ejercicio2/train/chilePob_002_007.jpg,3
datosTarea03Ejercicio2/train/chilePob_002_008.jpg,3
datosTarea03Ejercicio2/train/chilePob_002_009.jpg,3
datosTarea03Ejercicio2/train/chilePob_002_010.jpg,3
datosTarea03Ejercicio2/train/chilePob_002_011.jpg,3
datosTarea03Ejercicio2/train/chilePob_002_012.jpg,3
datosTarea03Ejercicio2/train/chilePob_002_013.jpg,3
datosTarea03Ejercicio2/train/chilePob_002_014.jpg,3
datosTarea03Ejercicio2/train/chilePob_002_015.jpg,3
datosTarea03Ejercicio2/train/chilePob_002_016.jpg,3
datosTarea03Ejercicio2/train/chilePob_002_017.jpg,3
datosTarea03Ejercicio2/train/chilePob_002_018.jpg,3
datosTarea03Ejercicio2/train/chilePob_002_019.jpg,3
datosTarea03Ejercicio2/train/chilePob_002_020.jpg,3
datosTarea03Ejercicio2/train/chilePob_002_021.jpg,3
datosTarea03Ejercicio2/train/chilePob_003_002.jpg,3
datosTarea03Ejercicio2/train/chilePob_003_003.jpg,3
datosTarea03Ejercicio2/train/chilePob_003_004.jpg,3
datosTarea03Ejercicio2/train/chilePob_003_005.jpg,3
datosTarea03Ejercicio2/train/chilePob_003_006.jpg,3
datosTarea03Ejercicio2/train/chilePob_003_007.jpg,3
datosTarea03Ejercicio2/train/chilePob_003_008.jpg,3
datosTarea03Ejercicio2/train/chilePob_003_009.jpg,3
datosTarea03Ejercicio2/train/chilePob_003_010.jpg,3
datosTarea03Ejercicio2/train/chilePob_003_011.jpg,3
datosTarea03Ejercicio2/train/chilePob_003_012.jpg,3
datosTarea03Ejercicio2/train/chilePob_003_013.jpg,3
datosTarea03Ejercicio2/train/chilePob_003_014.jpg,3
datosTarea03Ejercicio2/train/chilePob_003_015.jpg,3
datosTarea03Ejercicio2/train/chilePob_003_016.jpg,3
datosTarea03Ejercicio2/train/chilePob_003_017.jpg,3
datosTarea03Ejercicio2/train/chilePob_003_018.jpg,3
datosTarea03Ejercicio2/train/chilePob_003_019.jpg,3
datosTarea03Ejercicio2/train/chilePob_003_020.jpg,3
datosTarea03Ejercicio2/train/chilePob_003_021.jpg,3
datosTarea03Ejercicio2/train/chilePob_004_001.jpg,3
datosTarea03Ejercicio2/train/chilePob_004_002.jpg,3
datosTarea03Ejercicio2/train/chilePob_004_003.jpg,3
datosTarea03Ejercicio2/train/chilePob_004_004.jpg,3
datosTarea03Ejercicio2/train/chilePob_004_005.jpg,3
datosTarea03Ejercicio2/train/chilePob_004_006.jpg,3
datosTarea03Ejercicio2/train/chilePob_004_007.jpg,3
datosTarea03Ejercicio2/train/chilePob_004_008.jpg,3
datosTarea03Ejercicio2/train/chilePob_004_009.jpg,3
datosTarea03Ejercicio2/train/chilePob_004_010.jpg,3
datosTarea03Ejercicio2/train/chilePob_004_011.jpg,3
datosTarea03Ejercicio2/train/chilePob_004_012.jpg,3
datosTarea03Ejercicio2/train/chilePob_004_013.jpg,3
datosTarea03Ejercicio2/train/chilePob_004_014.jpg,3
datosTarea03Ejercicio2/train/chilePob_004_015.jpg,3
datosTarea03Ejercicio2/train/chilePob_004_016.jpg,3
datosTarea03Ejercicio2/train/chilePob_004_017.jpg,3
datosTarea03Ejercicio2/train/chilePob_004_018.jpg,3
datosTarea03Ejercicio2/train/chilePob_004_019.jpg,3
datosTarea03Ejercicio2/train/chilePob_004_020.jpg,3
datosTarea03Ejercicio2/train/chilePob_004_024.jpg,3
datosTarea03Ejercicio2/train/chilePob_004_025.jpg,3
datosTarea03Ejercicio2/train/chilePob_004_026.jpg,3
datosTarea03Ejercicio2/train/chilePob_004_027.jpg,3
datosTarea03Ejercicio2/train/chilePob_005_001.jpg,3
datosTarea03Ejercicio2/train/chilePob_005_002.jpg,3
datosTarea03Ejercicio2/train/chilePob_005_003.jpg,3
datosTarea03Ejercicio2/train/chilePob_005_004.jpg,3
datosTarea03Ejercicio2/train/chilePob_005_005.jpg,3
datosTarea03Ejercicio2/train/chilePob_005_006.jpg,3
datosTarea03Ejercicio2/train/chilePob_005_007.jpg,3
datosTarea03Ejercicio2/train/chilePob_005_008.jpg,3
datosTarea03Ejercicio2/train/chilePob_005_009.jpg,3
datosTarea03Ejercicio2/train/chilePob_005_010.jpg,3
datosTarea03Ejercicio2/train/chilePob_005_011.jpg,3
datosTarea03Ejercicio2/train/chilePob_005_012.jpg,3
datosTarea03Ejercicio2/train/chilePob_005_013.jpg,3
datosTarea03Ejercicio2/train/chilePob_005_014.jpg,3
datosTarea03Ejercicio2/train/chilePob_005_015.jpg,3
datosTarea03Ejercicio2/train/chilePob_005_016.jpg,3
datosTarea03Ejercicio2/train/chilePob_005_017.jpg,3
datosTarea03Ejercicio2/train/chilePob_005_018.jpg,3
datosTarea03Ejercicio2/train/chilePob_006_002.jpg,3
datosTarea03Ejercicio2/train/chilePob_006_003.jpg,3
datosTarea03Ejercicio2/train/chilePob_006_004.jpg,3
datosTarea03Ejercicio2/train/chilePob_006_005.jpg,3
datosTarea03Ejercicio2/train/chilePob_006_006.jpg,3
datosTarea03Ejercicio2/train/chilePob_006_007.jpg,3
datosTarea03Ejercicio2/train/chilePob_006_008.jpg,3
datosTarea03Ejercicio2/train/chilePob_006_009.jpg,3
datosTarea03Ejercicio2/train/chilePob_006_010.jpg,3
datosTarea03Ejercicio2/train/chilePob_006_011.jpg,3
datosTarea03Ejercicio2/train/chilePob_006_012.jpg,3
datosTarea03Ejercicio2/train/chilePob_006_013.jpg,3
datosTarea03Ejercicio2/train/chilePob_006_014.jpg,3
datosTarea03Ejercicio2/train/chilePob_006_015.jpg,3
datosTarea03Ejercicio2/train/chilePob_006_016.jpg,3
datosTarea03Ejercicio2/train/chilePob_006_017.jpg,3
datosTarea03Ejercicio2/train/chilePob_006_018.jpg,3
datosTarea03Ejercicio2/train/chilePob_006_019.jpg,3
datosTarea03Ejercicio2/train/chilePob_006_020.jpg,3
datosTarea03Ejercicio2/train/chilePob_006_021.jpg,3
datosTarea03Ejercicio2/train/chilePob_007_002.jpg,3
datosTarea03Ejercicio2/train/chilePob_007_003.jpg,3
datosTarea03Ejercicio2/train/chilePob_007_004.jpg,3
datosTarea03Ejercicio2/train/chilePob_007_005.jpg,3
datosTarea03Ejercicio2/train/chilePob_007_006.jpg,3
datosTarea03Ejercicio2/train/chilePob_007_007.jpg,3
datosTarea03Ejercicio2/train/chilePob_007_008.jpg,3
datosTarea03Ejercicio2/train/chilePob_007_009.jpg,3
datosTarea03Ejercicio2/train/chilePob_007_010.jpg,3
datosTarea03Ejercicio2/train/chilePob_007_011.jpg,3
datosTarea03Ejercicio2/train/chilePob_007_012.jpg,3
datosTarea03Ejercicio2/train/chilePob_007_013.jpg,3
datosTarea03Ejercicio2/train/chilePob_007_014.jpg,3
datosTarea03Ejercicio2/train/chilePob_007_015.jpg,3
datosTarea03Ejercicio2/train/chilePob_007_016.jpg,3
datosTarea03Ejercicio2/train/chilePob_007_017.jpg,3
datosTarea03Ejercicio2/train/chilePob_007_018.jpg,3
datosTarea03Ejercicio2/train/chilePob_007_019.jpg,3
datosTarea03Ejercicio2/train/chilePob_007_020.jpg,3
datosTarea03Ejercicio2/train/chilePob_007_021.jpg,3
datosTarea03Ejercicio2/train/chilePob_007_022.jpg,3
datosTarea03Ejercicio2/train/chilePob_007_023.jpg,3
datosTarea03Ejercicio2/train/chilePob_008_002.jpg,3
datosTarea03Ejercicio2/train/chilePob_008_003.jpg,3
datosTarea03Ejercicio2/train/chilePob_008_004.jpg,3
datosTarea03Ejercicio2/train/chilePob_008_005.jpg,3
datosTarea03Ejercicio2/train/chilePob_008_006.jpg,3
datosTarea03Ejercicio2/train/chilePob_008_007.jpg,3
datosTarea03Ejercicio2/train/chilePob_008_008.jpg,3
datosTarea03Ejercicio2/train/chilePob_008_009.jpg,3
datosTarea03Ejercicio2/train/chilePob_008_010.jpg,3
datosTarea03Ejercicio2/train/chilePob_008_011.jpg,3
datosTarea03Ejercicio2/train/chilePob_008_012.jpg,3
datosTarea03Ejercicio2/train/chilePob_008_013.jpg,3
datosTarea03Ejercicio2/train/chilePob_008_014.jpg,3
datosTarea03Ejercicio2/train/chilePob_008_015.jpg,3
datosTarea03Ejercicio2/train/chilePob_008_016.jpg,3
datosTarea03Ejercicio2/train/chilePob_008_017.jpg,3
datosTarea03Ejercicio2/train/chilePob_008_018.jpg,3
datosTarea03Ejercicio2/train/chilePob_008_019.jpg,3
datosTarea03Ejercicio2/train/chilePob_008_020.jpg,3
datosTarea03Ejercicio2/train/chilePob_008_021.jpg,3
datosTarea03Ejercicio2/train/chilePob_009_002.jpg,3
datosTarea03Ejercicio2/train/chilePob_009_003.jpg,3
datosTarea03Ejercicio2/train/chilePob_009_004.jpg,3
datosTarea03Ejercicio2/train/chilePob_009_005.jpg,3
datosTarea03Ejercicio2/train/chilePob_009_006.jpg,3
datosTarea03Ejercicio2/train/chilePob_009_007.jpg,3
datosTarea03Ejercicio2/train/chilePob_009_008.jpg,3
datosTarea03Ejercicio2/train/chilePob_009_009.jpg,3
datosTarea03Ejercicio2/train/chilePob_009_010.jpg,3
datosTarea03Ejercicio2/train/chilePob_009_011.jpg,3
datosTarea03Ejercicio2/train/chilePob_009_012.jpg,3
datosTarea03Ejercicio2/train/chilePob_009_013.jpg,3
datosTarea03Ejercicio2/train/chilePob_009_014.jpg,3
datosTarea03Ejercicio2/train/chilePob_009_015.jpg,3
datosTarea03Ejercicio2/train/chilePob_009_016.jpg,3
datosTarea03Ejercicio2/train/chilePob_009_017.jpg,3
datosTarea03Ejercicio2/train/chilePob_009_018.jpg,3
datosTarea03Ejercicio2/train/chilePob_009_019.jpg,3
datosTarea03Ejercicio2/train/chilePob_009_020.jpg,3
datosTarea03Ejercicio2/train/chilePob_009_021.jpg,3
datosTarea03Ejercicio2/train/chilePob_010_002.jpg,3
datosTarea03Ejercicio2/train/chilePob_010_003.jpg,3
datosTarea03Ejercicio2/train/chilePob_010_004.jpg,3
datosTarea03Ejercicio2/train/chilePob_010_005.jpg,3
datosTarea03Ejercicio2/train/chilePob_010_006.jpg,3
datosTarea03Ejercicio2/train/chilePob_010_007.jpg,3
datosTarea03Ejercicio2/train/chilePob_010_008.jpg,3
datosTarea03Ejercicio2/train/chilePob_010_009.jpg,3
datosTarea03Ejercicio2/train/chilePob_010_010.jpg,3
datosTarea03Ejercicio2/train/chilePob_010_011.jpg,3
datosTarea03Ejercicio2/train/chilePob_010_012.jpg,3
datosTarea03Ejercicio2/train/chilePob_010_013.jpg,3
datosTarea03Ejercicio2/train/chilePob_010_014.jpg,3
datosTarea03Ejercicio2/train/chilePob_010_015.jpg,3
datosTarea03Ejercicio2/train/chilePob_010_016.jpg,3
datosTarea03Ejercicio2/train/chilePob_010_017.jpg,3
datosTarea03Ejercicio2/train/chilePob_010_018.jpg,3
datosTarea03Ejercicio2/train/chilePob_010_019.jpg,3
datosTarea03Ejercicio2/train/chilePob_010_020.jpg,3
datosTarea03Ejercicio2/train/chilePob_010_021.jpg,3
datosTarea03Ejercicio2/train/chilePob_011_002.jpg,3
datosTarea03Ejercicio2/train/chilePob_011_003.jpg,3
datosTarea03Ejercicio2/train/chilePob_011_004.jpg,3
datosTarea03Ejercicio2/train/chilePob_011_005.jpg,3
datosTarea03Ejercicio2/train/chilePob_011_006.jpg,3
datosTarea03Ejercicio2/train/chilePob_011_007.jpg,3
datosTarea03Ejercicio2/train/chilePob_011_008.jpg,3
datosTarea03Ejercicio2/train/chilePob_011_009.jpg,3
datosTarea03Ejercicio2/train/chilePob_011_010.jpg,3
datosTarea03Ejercicio2/train/chilePob_011_011.jpg,3
datosTarea03Ejercicio2/train/chilePob_011_012.jpg,3
datosTarea03Ejercicio2/train/chilePob_011_013.jpg,3
datosTarea03Ejercicio2/train/chilePob_011_014.jpg,3
datosTarea03Ejercicio2/train/chilePob_011_015.jpg,3
datosTarea03Ejercicio2/train/chilePob_011_016.jpg,3
datosTarea03Ejercicio2/train/chilePob_011_017.jpg,3
datosTarea03Ejercicio2/train/chilePob_011_018.jpg,3
datosTarea03Ejercicio2/train/chilePob_011_019.jpg,3
datosTarea03Ejercicio2/train/chilePob_011_020.jpg,3
datosTarea03Ejercicio2/train/chilePob_011_021.jpg,3
datosTarea03Ejercicio2/train/chilePob_012_002.jpg,3
datosTarea03Ejercicio2/train/chilePob_012_003.jpg,3
datosTarea03Ejercicio2/train/chilePob_012_004.jpg,3
datosTarea03Ejercicio2/train/chilePob_012_005.jpg,3
datosTarea03Ejercicio2/train/chilePob_012_006.jpg,3
datosTarea03Ejercicio2/train/chilePob_012_007.jpg,3
datosTarea03Ejercicio2/train/chilePob_012_008.jpg,3
datosTarea03Ejercicio2/train/chilePob_012_009.jpg,3
datosTarea03Ejercicio2/train/chilePob_012_010.jpg,3
datosTarea03Ejercicio2/train/chilePob_012_011.jpg,3
datosTarea03Ejercicio2/train/chilePob_012_012.jpg,3
datosTarea03Ejercicio2/train/chilePob_012_013.jpg,3
datosTarea03Ejercicio2/train/chilePob_012_014.jpg,3
datosTarea03Ejercicio2/train/chilePob_012_015.jpg,3
datosTarea03Ejercicio2/train/chilePob_012_016.jpg,3
datosTarea03Ejercicio2/train/chilePob_012_017.jpg,3
datosTarea03Ejercicio2/train/chilePob_012_018.jpg,3
datosTarea03Ejercicio2/train/chilePob_012_019.jpg,3
datosTarea03Ejercicio2/train/chilePob_012_020.jpg,3
datosTarea03Ejercicio2/train/chilePob_012_021.jpg,3
datosTarea03Ejercicio2/train/chilePob_015_008.jpg,3
datosTarea03Ejercicio2/train/chilePob_015_009.jpg,3
datosTarea03Ejercicio2/train/chilePob_015_010.jpg,3
datosTarea03Ejercicio2/train/chilePob_015_011.jpg,3
datosTarea03Ejercicio2/train/chilePob_015_012.jpg,3
datosTarea03Ejercicio2/train/chilePob_015_013.jpg,3
datosTarea03Ejercicio2/train/chilePob_015_014.jpg,3
datosTarea03Ejercicio2/train/chilePob_015_015.jpg,3
datosTarea03Ejercicio2/train/chilePob_015_016.jpg,3
datosTarea03Ejercicio2/train/chilePob_015_017.jpg,3
datosTarea03Ejercicio2/train/chilePob_015_018.jpg,3
datosTarea03Ejercicio2/train/chilePob_015_019.jpg,3
datosTarea03Ejercicio2/train/chilePob_015_020.jpg,3
datosTarea03Ejercicio2/train/chilePob_015_021.jpg,3
datosTarea03Ejercicio2/train/chilePob_015_022.jpg,3
datosTarea03Ejercicio2/train/durazno_001_003.jpg,5
datosTarea03Ejercicio2/train/durazno_001_004.jpg,5
datosTarea03Ejercicio2/train/durazno_001_005.jpg,5
datosTarea03Ejercicio2/train/durazno_001_006.jpg,5
datosTarea03Ejercicio2/train/durazno_001_007.jpg,5
datosTarea03Ejercicio2/train/durazno_001_008.jpg,5
datosTarea03Ejercicio2/train/durazno_001_009.jpg,5
datosTarea03Ejercicio2/train/durazno_001_010.jpg,5
datosTarea03Ejercicio2/train/durazno_001_011.jpg,5
datosTarea03Ejercicio2/train/durazno_001_012.jpg,5
datosTarea03Ejercicio2/train/durazno_001_013.jpg,5
datosTarea03Ejercicio2/train/durazno_001_014.jpg,5
datosTarea03Ejercicio2/train/durazno_001_015.jpg,5
datosTarea03Ejercicio2/train/durazno_001_016.jpg,5
datosTarea03Ejercicio2/train/durazno_001_017.jpg,5
datosTarea03Ejercicio2/train/durazno_002_002.jpg,5
datosTarea03Ejercicio2/train/durazno_002_003.jpg,5
datosTarea03Ejercicio2/train/durazno_002_004.jpg,5
datosTarea03Ejercicio2/train/durazno_002_005.jpg,5
datosTarea03Ejercicio2/train/durazno_002_006.jpg,5
datosTarea03Ejercicio2/train/durazno_002_007.jpg,5
datosTarea03Ejercicio2/train/durazno_002_008.jpg,5
datosTarea03Ejercicio2/train/durazno_002_009.jpg,5
datosTarea03Ejercicio2/train/durazno_002_010.jpg,5
datosTarea03Ejercicio2/train/durazno_002_011.jpg,5
datosTarea03Ejercicio2/train/durazno_002_012.jpg,5
datosTarea03Ejercicio2/train/durazno_002_013.jpg,5
datosTarea03Ejercicio2/train/durazno_002_014.jpg,5
datosTarea03Ejercicio2/train/durazno_002_015.jpg,5
datosTarea03Ejercicio2/train/durazno_002_016.jpg,5
datosTarea03Ejercicio2/train/durazno_003_002.jpg,5
datosTarea03Ejercicio2/train/durazno_003_003.jpg,5
datosTarea03Ejercicio2/train/durazno_003_004.jpg,5
datosTarea03Ejercicio2/train/durazno_003_005.jpg,5
datosTarea03Ejercicio2/train/durazno_003_006.jpg,5
datosTarea03Ejercicio2/train/durazno_003_007.jpg,5
datosTarea03Ejercicio2/train/durazno_003_008.jpg,5
datosTarea03Ejercicio2/train/durazno_003_009.jpg,5
datosTarea03Ejercicio2/train/durazno_003_010.jpg,5
datosTarea03Ejercicio2/train/durazno_003_011.jpg,5
datosTarea03Ejercicio2/train/durazno_003_012.jpg,5
datosTarea03Ejercicio2/train/durazno_003_013.jpg,5
datosTarea03Ejercicio2/train/durazno_003_014.jpg,5
datosTarea03Ejercicio2/train/durazno_003_015.jpg,5
datosTarea03Ejercicio2/train/durazno_003_016.jpg,5
datosTarea03Ejercicio2/train/durazno_004_001.jpg,5
datosTarea03Ejercicio2/train/durazno_004_002.jpg,5
datosTarea03Ejercicio2/train/durazno_004_003.jpg,5
datosTarea03Ejercicio2/train/durazno_004_004.jpg,5
datosTarea03Ejercicio2/train/durazno_004_005.jpg,5
datosTarea03Ejercicio2/train/durazno_004_006.jpg,5
datosTarea03Ejercicio2/train/durazno_004_007.jpg,5
datosTarea03Ejercicio2/train/durazno_004_008.jpg,5
datosTarea03Ejercicio2/train/durazno_004_009.jpg,5
datosTarea03Ejercicio2/train/durazno_004_010.jpg,5
datosTarea03Ejercicio2/train/durazno_004_011.jpg,5
datosTarea03Ejercicio2/train/durazno_004_012.jpg,5
datosTarea03Ejercicio2/train/durazno_004_013.jpg,5
datosTarea03Ejercicio2/train/durazno_004_014.jpg,5
datosTarea03Ejercicio2/train/durazno_004_015.jpg,5
datosTarea03Ejercicio2/train/durazno_005_002.jpg,5
datosTarea03Ejercicio2/train/durazno_005_003.jpg,5
datosTarea03Ejercicio2/train/durazno_005_004.jpg,5
datosTarea03Ejercicio2/train/durazno_005_005.jpg,5
datosTarea03Ejercicio2/train/durazno_005_006.jpg,5
datosTarea03Ejercicio2/train/durazno_005_007.jpg,5
datosTarea03Ejercicio2/train/durazno_005_008.jpg,5
datosTarea03Ejercicio2/train/durazno_005_009.jpg,5
datosTarea03Ejercicio2/train/durazno_005_010.jpg,5
datosTarea03Ejercicio2/train/durazno_005_011.jpg,5
datosTarea03Ejercicio2/train/durazno_005_012.jpg,5
datosTarea03Ejercicio2/train/durazno_005_013.jpg,5
datosTarea03Ejercicio2/train/durazno_005_014.jpg,5
datosTarea03Ejercicio2/train/durazno_005_015.jpg,5
datosTarea03Ejercicio2/train/durazno_005_016.jpg,5
datosTarea03Ejercicio2/train/durazno_005_017.jpg,5
datosTarea03Ejercicio2/train/durazno_006_002.jpg,5
datosTarea03Ejercicio2/train/durazno_006_003.jpg,5
datosTarea03Ejercicio2/train/durazno_006_004.jpg,5
datosTarea03Ejercicio2/train/durazno_006_005.jpg,5
datosTarea03Ejercicio2/train/durazno_006_006.jpg,5
datosTarea03Ejercicio2/train/durazno_006_007.jpg,5
datosTarea03Ejercicio2/train/durazno_006_008.jpg,5
datosTarea03Ejercicio2/train/durazno_006_009.jpg,5
datosTarea03Ejercicio2/train/durazno_006_010.jpg,5
datosTarea03Ejercicio2/train/durazno_006_011.jpg,5
datosTarea03Ejercicio2/train/durazno_006_012.jpg,5
datosTarea03Ejercicio2/train/durazno_006_013.jpg,5
datosTarea03Ejercicio2/train/durazno_006_014.jpg,5
datosTarea03Ejercicio2/train/durazno_006_015.jpg,5
datosTarea03Ejercicio2/train/durazno_006_016.jpg,5
datosTarea03Ejercicio2/train/durazno_006_017.jpg,5
datosTarea03Ejercicio2/train/durazno_007_002.jpg,5
datosTarea03Ejercicio2/train/durazno_007_003.jpg,5
datosTarea03Ejercicio2/train/durazno_007_004.jpg,5
datosTarea03Ejercicio2/train/durazno_007_005.jpg,5
datosTarea03Ejercicio2/train/durazno_007_006.jpg,5
datosTarea03Ejercicio2/train/durazno_007_007.jpg,5
datosTarea03Ejercicio2/train/durazno_007_008.jpg,5
datosTarea03Ejercicio2/train/durazno_007_009.jpg,5
datosTarea03Ejercicio2/train/durazno_007_010.jpg,5
datosTarea03Ejercicio2/train/durazno_007_011.jpg,5
datosTarea03Ejercicio2/train/durazno_007_012.jpg,5
datosTarea03Ejercicio2/train/durazno_007_013.jpg,5
datosTarea03Ejercicio2/train/durazno_007_014.jpg,5
datosTarea03Ejercicio2/train/durazno_007_015.jpg,5
datosTarea03Ejercicio2/train/durazno_007_016.jpg,5
datosTarea03Ejercicio2/train/durazno_008_002.jpg,5
datosTarea03Ejercicio2/train/durazno_008_003.jpg,5
datosTarea03Ejercicio2/train/durazno_008_004.jpg,5
datosTarea03Ejercicio2/train/durazno_008_005.jpg,5
datosTarea03Ejercicio2/train/durazno_008_006.jpg,5
datosTarea03Ejercicio2/train/durazno_008_007.jpg,5
datosTarea03Ejercicio2/train/durazno_008_008.jpg,5
datosTarea03Ejercicio2/train/durazno_008_009.jpg,5
datosTarea03Ejercicio2/train/durazno_008_010.jpg,5
datosTarea03Ejercicio2/train/durazno_008_011.jpg,5
datosTarea03Ejercicio2/train/durazno_008_012.jpg,5
datosTarea03Ejercicio2/train/durazno_008_013.jpg,5
datosTarea03Ejercicio2/train/durazno_008_014.jpg,5
datosTarea03Ejercicio2/train/durazno_008_015.jpg,5
datosTarea03Ejercicio2/train/durazno_008_016.jpg,5
datosTarea03Ejercicio2/train/durazno_009_002.jpg,5
datosTarea03Ejercicio2/train/durazno_009_003.jpg,5
datosTarea03Ejercicio2/train/durazno_009_004.jpg,5
datosTarea03Ejercicio2/train/durazno_009_005.jpg,5
datosTarea03Ejercicio2/train/durazno_009_006.jpg,5
datosTarea03Ejercicio2/train/durazno_009_007.jpg,5
datosTarea03Ejercicio2/train/durazno_009_008.jpg,5
datosTarea03Ejercicio2/train/durazno_009_009.jpg,5
datosTarea03Ejercicio2/train/durazno_009_010.jpg,5
datosTarea03Ejercicio2/train/durazno_009_011.jpg,5
datosTarea03Ejercicio2/train/durazno_009_012.jpg,5
datosTarea03Ejercicio2/train/durazno_009_013.jpg,5
datosTarea03Ejercicio2/train/durazno_009_014.jpg,5
datosTarea03Ejercicio2/train/durazno_009_015.jpg,5
datosTarea03Ejercicio2/train/durazno_009_016.jpg,5
datosTarea03Ejercicio2/train/durazno_009_017.jpg,5
datosTarea03Ejercicio2/train/durazno_010_002.jpg,5
datosTarea03Ejercicio2/train/durazno_010_003.jpg,5
datosTarea03Ejercicio2/train/durazno_010_004.jpg,5
datosTarea03Ejercicio2/train/durazno_010_005.jpg,5
datosTarea03Ejercicio2/train/durazno_010_006.jpg,5
datosTarea03Ejercicio2/train/durazno_010_007.jpg,5
datosTarea03Ejercicio2/train/durazno_010_008.jpg,5
datosTarea03Ejercicio2/train/durazno_010_009.jpg,5
datosTarea03Ejercicio2/train/durazno_010_010.jpg,5
datosTarea03Ejercicio2/train/durazno_010_011.jpg,5
datosTarea03Ejercicio2/train/durazno_010_012.jpg,5
datosTarea03Ejercicio2/train/durazno_010_013.jpg,5
datosTarea03Ejercicio2/train/durazno_010_014.jpg,5
